Date,Close,High,Low,Open,Volume
2015-01-02,24.32042694091797,24.789795959759157,23.879975773090422,24.77867279551575,212818400
2015-01-05,23.635286331176758,24.16916607950061,23.448429352699723,24.089084032394183,257142000
2015-01-06,23.637510299682617,23.89777609314269,23.27491613036746,23.699795956528767,263188400
2015-01-07,23.968961715698242,24.069063429151587,23.735388788097783,23.846613668449052,160423600
2015-01-08,24.889902114868164,24.94773952442875,24.18028687717126,24.298186668971617,237458000
2015-01-09,24.916593551635742,25.192430728559142,24.516183377749616,25.063409483956207,214798000
2015-01-12,24.302635192871094,25.05451473706078,24.202533484211735,25.047841516104413,198603200
2015-01-13,24.51841163635254,25.092332396793072,24.227003007895863,24.787575629313356,268367600
2015-01-14,24.42498207092285,24.578471237079537,24.13579673076979,24.255919793733824,195826400
2015-01-15,23.7620849609375,24.48282175865421,23.726493879364345,24.469475315208914,240056000
2015-01-16,23.57744598388672,23.931141930753473,23.401710496685297,23.808793902588967,314053200
2015-01-20,24.184738159179688,24.240350599134697,23.690899420834086,23.988981284357585,199599600
2015-01-21,24.369375228881836,24.705273190593893,24.084638071421082,24.235903996851988,194303600
2015-01-22,25.00335121154785,25.018922625521437,24.407185838169834,24.52730890189042,215185600
2015-01-23,25.132369995117188,25.303655531969277,24.809816884327752,24.98110411833651,185859200
2015-01-26,25.159074783325195,25.439362037085196,25.09234085434446,25.301442535073058,222460000
2015-01-27,24.278160095214844,25.021142974909573,24.25369049246955,25.007794838857986,382274800
2015-01-28,25.650678634643555,26.275763549784088,25.650678634643555,26.166761956683068,585908400
2015-01-29,26.44927215576172,26.513782778484742,25.70628920539715,25.875351468493466,337745600
2015-01-30,26.062206268310547,26.693962567779575,25.993245710944073,26.338043406307133,334982000
2015-02-02,26.38921546936035,26.50933854820576,25.82196957705137,26.260195893258587,250956400
2015-02-03,26.393665313720703,26.491542057577952,26.16231735133231,26.360297509087918,207662800
2015-02-04,26.596092224121094,26.807420510137334,26.31803002974995,26.360296026384585,280598800
2015-02-05,26.785924911499023,26.850690149029983,26.631828253102775,26.803789832587974,168984800
2015-02-06,26.56035804748535,26.8551504836002,26.453160023509593,26.80378437331176,174826400
2015-02-09,26.736793518066406,26.76359175260287,26.44870056981302,26.475500508204682,155559200
2015-02-10,27.250442504882812,27.27947619347403,26.83505459157774,26.83728664158094,248034000
2015-02-11,27.889162063598633,27.89809537590141,27.35764276049682,27.41794048872167,294247200
2015-02-12,28.242015838623047,28.46981100726813,28.043254356409005,28.152684433347616,297898000
2015-02-13,28.38048553466797,28.42515039471504,28.061126844151374,28.42515039471504,217088800
2015-02-17,28.5479793548584,28.782474113637615,28.344750336735732,28.47204705336743,252609600
2015-02-18,28.746736526489258,28.76013564078984,28.46310944552495,28.503308492281512,179566800
2015-02-19,28.686433792114258,28.81596422824622,28.65963556660738,28.693133348490974,149449600
2015-02-20,28.920944213867188,28.920944213867188,28.597119651315914,28.724414699398068,195793600
2015-02-23,29.70258903503418,29.70258903503418,28.95667521095234,29.037073332618764,283896400
2015-02-24,29.5172176361084,29.836577975147815,29.293889966856423,29.68918089559116,276912400
2015-02-25,28.76236915588379,29.389922771844976,28.619439583213403,29.380987756716305,298846800
2015-02-26,29.12639808654785,29.22689486952783,28.27552009882832,28.762372846811893,365150000
2015-02-27,28.68867301940918,29.159894523514826,28.63954066105051,29.032596120210176,248059200
2015-03-02,28.829370498657227,29.09513099327998,28.652943124085446,28.865103746677615,192386800
2015-03-03,28.889667510986328,28.92540075601625,28.60604041608979,28.80033780612134,151265200
2015-03-04,28.7065372467041,28.934332424614354,28.657408294321318,28.831603604573328,126665200
2015-03-05,28.230854034423828,28.753440009760507,28.08569069554529,28.715474711488366,226068400
2015-03-06,28.273283004760742,28.89189990804343,28.19735241394222,28.675271793047767,291368400
2015-03-09,28.39388084411621,28.936568873655904,27.929358864959124,28.577009471918817,354114000
2015-03-10,27.8065242767334,28.411741962376556,27.64796186054095,28.2308471234825,275426400
2015-03-11,27.29957389831543,27.864592630686776,27.270541914608945,27.860126826983816,275756000
2015-03-12,27.79313087463379,27.893629359383798,27.163346844849737,27.315209745130893,193450800
2015-03-13,27.6010684967041,28.005292775799237,27.375508755701606,27.78196508492979,207309200
2015-03-16,27.904794692993164,27.904794692993164,27.440274384249296,27.66583412848828,143497200
2015-03-17,28.37154769897461,28.434079174613988,28.061122370725606,28.116954288811467,204092400
2015-03-18,28.690908432006836,28.845005082401027,28.22192062663696,28.36261645709141,261083600
2015-03-19,28.47428321838379,28.86510671353808,28.45195078800316,28.75344285777971,183238000
2015-03-20,28.11695671081543,28.67527423591279,27.951694696124928,28.6417764452597,274780400
2015-03-23,28.409515380859375,28.552444966857443,28.25541872876409,28.38941670651046,150838800
2015-03-24,28.293384552001953,28.594874877800912,28.264350862901242,28.413981704634534,131369200
2015-03-25,27.554168701171875,28.322416469959414,27.554168701171875,28.25988499182182,206620800
2015-03-26,27.746231079101562,27.889160661047796,27.379973812382463,27.415707059796528,190291600
2015-03-27,27.525127410888672,27.848951757710303,27.449196842777717,27.81991978234807,158184800
2015-03-30,28.221921920776367,28.228621479125927,27.692634661044366,27.703801727530387,188398800
2015-03-31,27.788665771484375,28.248720288123753,27.773032900642892,28.159388867377384,168362400
2015-04-01,27.74846649169922,27.942762202453487,27.49163929808752,27.87576321147474,162485600
2015-04-02,27.9874324798584,28.041030660706763,27.73507274550255,27.922667230399547,128880400
2015-04-06,28.440778732299805,28.476511977725288,27.766329911515612,27.79759564933545,148776000
2015-04-07,28.141525268554688,28.61274517001839,28.134825709858575,28.50554882317018,140049200
2015-04-08,28.049959182739258,28.22862202685145,27.909263343103138,28.105791108542423,149316800
2015-04-09,28.26435089111328,28.26881839891246,27.840029658360844,28.105788441342266,129936000
2015-04-10,28.38494873046875,28.40951491239349,27.974026603464083,28.128121549163314,160752000
2015-04-13,28.329116821289062,28.713242420297313,28.27551865336339,28.66857415662502,145460400
2015-04-14,28.206281661987305,28.427375548887735,28.119184018546086,28.362610328713938,102098400
2015-04-15,28.3134822845459,28.391646629805887,28.141520724973926,28.2308521354946,115881600
2015-04-16,28.177248001098633,28.384942774977812,28.16384888789826,28.201814177869103,113476000
2015-04-17,27.860132217407227,28.17055760239898,27.79536697612658,28.038795069481793,207828000
2015-04-20,28.496604919433594,28.612734536001735,27.95391871662191,28.043250108365253,188217200
2015-04-21,28.34251594543457,28.630607145708005,28.288916076860733,28.608276422917974,129740400
2015-04-22,28.724397659301758,28.780229564817557,28.210745150869123,28.360374248726377,150618000
2015-04-23,28.95889663696289,29.126392378340356,28.617205597169626,28.65293883984712,183083600
2015-04-24,29.09512710571289,29.173293149349522,28.860632382512645,29.142027413436796,178103600
2015-04-27,29.624408721923828,29.731608437749635,29.28941727731387,29.548478145662443,387816800
2015-04-28,29.157655715942383,30.046498756265088,28.93656353644003,30.028635544104926,475696000
2015-04-29,28.728872299194336,29.387688266320986,28.65294170668969,29.0683313231756,253544400
2015-04-30,27.949460983276367,28.72887415096198,27.822164267042012,28.72887415096198,332781600
2015-05-01,28.798107147216797,29.06163561358785,27.982962379436504,28.16162352279231,234050400
2015-05-04,28.742267608642578,29.159892627537275,28.644002898314415,28.92093040853838,203953200
2015-05-05,28.094621658325195,28.686438622653633,28.090154150752014,28.619439639895173,197085600
2015-05-06,27.918193817138672,28.306783504139773,27.549702803532718,28.26435069961003,288564000
2015-05-07,28.09087371826172,28.27476727952215,27.812789436572668,27.98098482959033,175763600
2015-05-08,28.620128631591797,28.620128631591797,28.28149476195688,28.40932319194235,222201600
2015-05-11,28.328594207763672,28.606676826399557,28.17385387201172,28.56855294137938,168143200
2015-05-12,28.227676391601562,28.45417831798715,27.992202126816753,28.167125084212447,192640000
2015-05-13,28.25907325744629,28.523700783059066,28.227676916354287,28.29046959853829,138776800
2015-05-14,28.91840171813965,28.91840171813965,28.51697677710659,28.57304192329218,180814000
2015-05-15,28.878026962280273,29.039494803970687,28.752441623619692,28.94530579997525,152832000
2015-05-18,29.196481704711914,29.315339523078,28.78608448543216,28.790570654600064,203531600
2015-05-19,29.16956901550293,29.351219498760727,29.073135207412207,29.308609450205115,178532800
2015-05-20,29.167320251464844,29.37363950202688,29.005852416773912,29.15386516889788,145819600
2015-05-21,29.465593338012695,29.519417101566336,29.115747429775045,29.169571193328686,158921600
2015-05-22,29.723485946655273,29.81991974360408,29.46782910680423,29.512683945539724,182384000
2015-05-26,29.06865119934082,29.80647032013867,28.956520925099333,29.736950097620053,282790400
2015-05-27,29.611360549926758,29.660698143072093,29.165084260036185,29.230118311758137,183332800
2015-05-28,29.553056716918945,29.5911806019937,29.400561176619927,29.57099797259141,122933200
2015-05-29,29.216663360595703,29.4790477861014,29.131443258964264,29.42971019272997,203538000
2015-06-01,29.274959564208984,29.46558232803284,29.165074126519833,29.216653075270724,128451200
2015-06-02,29.144895553588867,29.301877216334294,29.00136897308682,29.122468135220835,134670400
2015-06-03,29.180782318115234,29.364677615726777,29.131444722265528,29.301884934089788,123934000
2015-06-04,29.010339736938477,29.283937833143533,28.90942319173519,29.05967732293898,153800400
2015-06-05,28.851118087768555,29.08435097362452,28.786084034602492,29.04174092205789,142507200
2015-06-08,28.660499572753906,28.976707776122268,28.442966560956766,28.907184129737455,210699200
2015-06-09,28.575273513793945,28.723286270314905,28.171605626046762,28.413805674306314,224301600
2015-06-10,28.902694702148438,29.005852617170312,28.67170494699803,28.68740311375856,156349200
2015-06-11,28.837663650512695,29.19423710804009,28.812994852837843,28.96997655533942,141563600
2015-06-12,28.51921272277832,28.77935577283128,28.505757637765978,28.74795943382105,147544800
2015-06-15,28.463150024414062,28.534913335578192,28.191794950606823,28.27925643262022,175955600
2015-06-16,28.615644454956055,28.67170958974671,28.33980494993042,28.487816016072244,125976400
2015-06-17,28.54836654663086,28.67843635548375,28.422779484639946,28.64255555989498,131672400
2015-06-18,28.67844009399414,28.77487220423219,28.530429012566156,28.53267209726164,141628800
2015-06-19,28.391380310058594,28.66497840684529,28.3465288923111,28.640309613792592,218867600
2015-06-22,28.617881774902344,28.71879831280899,28.49902398684329,28.590969899673738,136157200
2015-06-23,28.487810134887695,28.617881631382634,28.45417071876359,28.588728383260023,121075600
2015-06-24,28.73001480102539,29.109015620040665,28.507997369571378,28.52817999471631,221123600
2015-06-25,28.59322166442871,28.974463935565506,28.59322166442871,28.898216165727067,127752400
2015-06-26,28.42502784729004,28.703110480885535,28.371205788426614,28.63134716541017,176267200
2015-06-29,27.927162170410156,28.3622281249852,27.915950171038084,28.135724521616837,196645600
2015-06-30,28.128999710083008,28.283740030796153,28.00117127022454,28.160396048927392,177482800
2015-07-01,28.391380310058594,28.46762977339563,28.254581261665244,28.458659147651748,120955200
2015-07-02,28.355499267578125,28.4115643947532,28.205243426410274,28.35325618341899,108844000
2015-07-06,28.2568302154541,28.30841089645297,27.998930232404312,28.01911457226379,112241600
