Date,Close,High,Low,Open,Volume
2015-05-15,50.37233352661133,50.58642849923157,50.03591023661972,50.56348537704647,11152100
2015-05-18,50.785221099853516,50.87697608608909,50.311168254698245,50.311168254698245,10510900
2015-05-19,51.23635482788086,51.373984423629324,50.89992563083066,51.052844811221036,14282700
2015-05-20,50.83110046386719,51.251631016772144,50.76993047430204,51.19046102720701,12446000
2015-05-21,50.9610710144043,50.984008297031366,50.471722873393595,50.571119709274214,12934500
2015-05-22,50.823455810546875,51.098714946637784,50.708763531593725,50.94578996353638,9296900
2015-05-26,50.25764465332031,50.68582291087646,49.936505126661956,50.61700521463137,15571300
2015-05-27,50.823455810546875,50.96108537859233,50.32645982407764,50.425856687974836,10963700
2015-05-28,50.617000579833984,50.76992553888077,50.265281924262446,50.739340547071414,11797400
2015-05-29,50.295867919921875,50.63229700304885,49.97473424975023,50.60171201062904,14310700
2015-06-01,50.52525329589844,50.96872694320622,50.441146023702444,50.456435603424026,11899300
2015-06-02,50.47937774658203,50.762284583323726,50.142954458920315,50.334106308031636,12784200
2015-06-03,50.99931335449219,51.328094783420944,50.67053192556343,50.79287191469588,12927300
2015-06-04,50.71641159057617,51.26692986657297,50.47173744941,50.70111617541422,13863300
2015-06-05,51.54982376098633,51.87095743314713,51.23633779535056,51.51159689534292,20801100
2015-06-08,51.14458084106445,51.64922444937903,51.083410858209845,51.58040676029493,14558700
2015-06-09,51.36631774902344,51.43512960474446,50.82344727553628,51.19045550636306,13263500
2015-06-10,52.19209289550781,52.37559700345648,51.58805246362428,51.67980160085341,17478900
2015-06-11,52.39089584350586,52.51323582609253,52.1079948423842,52.26856169441063,13739900
2015-06-12,52.184452056884766,52.40618889018571,51.893903361606554,52.23032663153628,11804700
2015-06-15,51.985660552978516,52.1538751307114,51.45808536239785,51.672174521878944,14082300
2015-06-16,52.27620315551758,52.39088958362507,51.70274768101713,51.81743410912462,11692800
2015-06-17,52.10033416748047,52.51322275570658,52.02387461414008,52.30678137833852,14521900
2015-06-18,52.589691162109375,52.620276155292274,51.91683881255852,52.26090977725693,16759600
2015-06-19,52.054466247558594,52.50558175330028,51.93212627980379,52.34501492074015,21606400
2015-06-22,52.727325439453125,52.97964728070375,52.56675858597313,52.65851357374377,14306700
2015-06-23,53.33136749267578,53.3848897786836,52.903189204613206,53.02552335827752,15736900
2015-06-24,52.77320098876953,53.34665654754423,52.689099540294855,53.14786282061629,16995000
2015-06-25,52.49030303955078,53.117280920351504,52.482655331610346,53.0025886352128,13314300
2015-06-26,52.71968078613281,52.979650349797154,52.58205121324977,52.71203891182786,14489200
2015-06-29,51.38161087036133,52.19209861683738,51.35103171025979,51.74862495998138,19934400
2015-06-30,51.80979919433594,52.07741061834506,51.35103591982151,51.90919605654175,20677400
2015-07-01,52.38701248168945,52.63328584854783,52.163826325533385,52.42549508060679,13964400
2015-07-02,51.96371078491211,52.43317015799967,51.70974567667292,52.29464106640632,12822900
2015-07-06,51.81749725341797,51.91754377263298,51.209508702144014,51.471171539299824,13527100
2015-07-07,51.409603118896484,51.732835726526936,50.25519591597173,51.63278334443751,22421500
2015-07-08,50.355247497558594,50.9170616430727,50.185933484619575,50.79392204398277,17707200
2015-07-09,50.878578186035156,51.33264223882148,50.786223488286794,51.17102592147622,14984700
2015-07-10,51.60200119018555,51.87136168020996,51.43268720456497,51.73283258939479,12356100
2015-07-13,52.40240478515625,52.440887386120174,52.0868697694101,52.24848612454162,16175600
2015-07-14,53.13352584838867,53.179700265945264,52.14843246304979,52.317746489583605,20185100
2015-07-15,53.24896240234375,53.433665925592344,52.987293695424036,53.27974730148837,16891600
2015-07-16,53.5337028503418,53.833848223688996,53.41826683876064,53.587574946285706,18035700
2015-07-17,53.26435089111328,53.47983930935975,53.04116478032401,53.372095100236514,14040700
2015-07-20,53.3028450012207,53.695339331438596,53.24127519081073,53.48754856083032,11512900
2015-07-21,53.17969512939453,53.51832314975458,53.00268929811117,53.22587541411037,11659900
2015-07-22,53.93390655517578,54.09552286086489,53.25665056377146,53.31822035782981,15493000
2015-07-23,53.59527587890625,54.34179344757509,53.456746785012875,54.01856085236336,14331800
2015-07-24,53.03346252441406,53.53370088050715,52.85645086047282,53.4413520746403,12413900
2015-07-27,52.3408317565918,52.50244808366387,52.00220371608677,52.448575974639844,16801600
2015-07-28,52.371604919433594,52.7948840035741,52.15611066001758,52.75640728953489,14932400
2015-07-29,53.05653762817383,53.17967129845921,52.45624704044332,52.57938071072871,13059200
2015-07-30,53.13352584838867,53.44906082105828,52.748723377764435,53.04886883512176,10197200
2015-07-31,52.74100112915039,53.133501110500546,52.64095464715082,53.11041391247118,11911800
2015-08-03,52.74100112915039,52.97957667094313,52.33311163965299,52.787175525209115,9980600
2015-08-04,52.68714904785156,53.06425379261936,52.571707142255924,52.694846740656395,10964000
2015-08-05,52.89495086669922,53.42597429019735,52.764113562595796,53.141224216158875,11302900
2015-08-06,52.5255241394043,53.0565532953359,52.33312295208047,52.91032651405195,10803400
2015-08-07,52.371604919433594,52.90262819747301,51.986802549332296,52.587093307231406,11453300
2015-08-10,53.01806640625,53.110421082452454,52.502432675259634,52.502432675259634,12661400
2015-08-11,52.510128021240234,52.64095940297118,52.21767449546808,52.510128021240234,14800300
2015-08-12,51.74822998046875,51.98681148363384,50.847793688873736,51.87906727121833,21069000
2015-08-13,51.986812591552734,52.17921381376926,51.54044034682176,51.75592877624517,11930600
2015-08-14,52.248477935791016,52.263873322411925,51.87137316625333,51.88676268125463,11248800
2015-08-17,52.38701248168945,52.51784392341604,51.87137853727038,52.04069257791431,10326500
2015-08-18,52.49473571777344,52.61017759673497,52.20997986588404,52.31772992543458,10617500
2015-08-19,52.02528762817383,52.57170637697855,51.84058410488104,52.27925864246337,15198200
2015-08-20,50.74774169921875,51.59430579335623,50.74774169921875,51.41729410825671,20972300
2015-08-21,48.946861267089844,50.36293707020874,48.92377406388773,50.09357070853524,28235500
2015-08-24,46.36868667602539,48.423529970986166,38.53411000361811,45.629866812835616,36339100
2015-08-25,46.107025146484375,48.73137749358139,45.96849604252422,48.56206349189467,31772500
2015-08-26,48.41584014892578,48.46971225261841,46.59957226497587,47.561578310643455,33576800
2015-08-27,49.62411880493164,49.81651999995886,48.59284534634414,49.23931347906796,29045700
2015-08-28,49.35475540161133,49.608726403503425,48.94686578309188,49.47789499220829,16687300
2015-08-31,49.331661224365234,49.524062403767296,48.84681236605453,48.95455655679024,14223400
2015-09-01,47.292213439941406,48.369658350447615,46.93819595230976,48.369658350447615,23637300
2015-09-02,48.154178619384766,48.415844404236765,47.361486507543304,48.19265827743159,17757900
2015-09-03,48.23883819580078,48.99305068973393,48.06182941071738,48.392759771989354,17065400
2015-09-04,47.330692291259766,47.65392487820681,46.75348872673221,47.56157312990896,20189000
2015-09-08,48.60823440551758,48.63901929916999,47.96946400917995,48.308089031929256,13385100
2015-09-09,47.85401916503906,49.51636221808888,47.71549008798344,49.20852210803882,13889500
2015-09-10,48.22343444824219,48.48510018572449,47.29221338736454,47.60775122352181,15751100
2015-09-11,48.146480560302734,48.22343987111865,47.70780602987107,48.00795145218647,12766700
2015-09-14,48.00794982910156,48.24652544605069,47.80785093045002,48.208045791943675,10202800
2015-09-15,48.93147659301758,49.1700522118502,48.10799672241738,48.300397930280816,14023500
2015-09-16,49.36245346069336,49.47789535983104,48.64672073198244,49.170052252670196,12235900
2015-09-17,48.21574020385742,49.747252058108685,48.01564131881976,49.36244967160003,21249200
2015-09-18,46.89971923828125,47.58467003161274,46.776582577780786,47.58467003161274,31008000
2015-09-21,47.292213439941406,47.64623092757305,47.00746049865588,47.346085538676256,13136400
2015-09-22,46.876644134521484,47.015173280326245,46.499536362983996,46.63806550878876,14811900
2015-09-23,46.668827056884766,47.06132708547884,46.42255379556681,46.79196368754374,11712200
2015-09-24,46.34560012817383,46.46873677378022,45.76069885968654,46.183980895470455,17293400
2015-09-25,47.30760955810547,47.607754970290266,46.845844901367045,47.15368800585933,18384300
2015-09-28,46.160884857177734,46.9535766780684,45.937698812291096,46.88431214468319,17452200
2015-09-29,46.05314636230469,46.27633243472995,45.198884657083795,46.1608905529075,19334900
2015-09-30,46.92280960083008,46.94589680734183,46.26094894660359,46.71501593479551,18743800
2015-10-01,47.26911926269531,47.615441964841594,46.591869240508075,47.03823843986744,16863200
2015-10-02,47.137351989746094,47.1761092925469,45.369990003501506,46.19165842504472,20435100
2015-10-05,48.07529067993164,48.245826354829696,47.4551649852922,47.470668497282254,13471100
2015-10-06,48.09854507446289,48.33884507784271,47.7652269549652,48.14505561101813,12134800
2015-10-07,48.16055679321289,48.85819706583425,47.87374626715363,48.48612166237103,12773100
2015-10-08,48.16055679321289,48.25357490483058,47.61794572095687,47.94351059011501,13964600
2015-10-09,48.00553512573242,48.48613225726551,47.73423100881691,48.36210709567655,12112000
2015-10-12,47.84273910522461,48.06753261400424,47.59468885230123,47.935757210822814,10857400
2015-10-13,47.710960388183594,48.183807103342076,47.524924178378704,47.58693526264958,15621900
2015-10-14,46.5017204284668,47.2613747618231,46.15289880677449,47.09858936703834,28989400
2015-10-15,47.974525451660156,48.02878627205232,46.586991999933794,46.87380257285574,18147900
2015-10-16,48.393096923828125,48.563632569267874,48.12954317950854,48.393096923828125,17456600
2015-10-19,48.23032760620117,48.65666387855991,47.990027582111445,48.05979191446053,14510400
2015-10-20,48.46287536621094,48.695422159703774,48.12180693288764,48.338850212548564,11545100
2015-10-21,48.106300354003906,48.80394069003286,48.09854711908549,48.74192959564912,12113400
2015-10-22,48.98222732543945,49.28454139456552,48.38535537920505,48.38535537920505,15295700
2015-10-23,49.50933074951172,49.757383980431605,49.22252317471929,49.32329452256245,16985200
2015-10-26,49.532588958740234,49.602353285155075,49.152760302261115,49.48607842213281,13880200
2015-10-27,49.33104705810547,49.501582738109136,49.07524649509262,49.245779218103635,8831900
2015-10-28,50.77285385131836,50.95889013317789,49.36981667274141,49.37756990939837,17962000
2015-10-29,50.54804229736328,51.028642289676,50.29223878948788,50.586802555157135,12753700
2015-10-30,49.803897857666016,50.648817177160716,49.71087677543394,50.6178160637358,15731400
2015-11-02,50.8038444519043,50.96662688512919,49.91241177225716,49.95891934918288,15253300
2015-11-03,50.9898681640625,51.237918370119395,50.51702153470663,50.61004257972174,11519500
2015-11-04,51.04413986206055,51.27668956726652,50.87360420010746,51.168167948566314,11388400
2015-11-05,51.50149917602539,51.67978220337459,50.966638266005425,50.99764529554141,12715900
2015-11-06,53.06730651855469,53.509146263299584,52.78824921513842,52.997545149693195,23262700
2015-11-09,52.23788833618164,53.26884972165131,51.997591289186914,53.25334325243443,17143800
2015-11-10,52.462677001953125,52.59445240071327,51.88130868673378,52.082851358592094,13239700
2015-11-11,52.20689010620117,52.84251942950778,52.12937548901475,52.788258606078664,8513900
2015-11-12,51.1604118347168,51.858054997077986,51.12165158136949,51.82704797719701,13576900
2015-11-13,50.81936264038086,51.29220954981834,50.56356496454351,51.03640595999408,11837000
2015-11-16,51.555747985839844,51.610008796387575,50.517033437374266,50.741829913639094,11041100
2015-11-17,51.261192321777344,51.73403913717649,51.07515607253389,51.679778318064415,12354800
2015-11-18,52.28438949584961,52.36191000444482,51.44722359447546,51.53249142274261,12911400
2015-11-19,52.447174072265625,52.57119623195354,51.9665741577628,52.385160035429635,12839500
2015-11-20,52.354156494140625,52.795996186469964,52.23012841223126,52.70297512503794,11209600
2015-11-23,51.842552185058594,52.38516620025365,51.765037586883516,52.175870279797714,11339000
2015-11-24,51.765037536621094,52.044094820968226,51.191422413900774,51.29219080003206,10910000
2015-11-25,51.82706069946289,52.02860342117086,51.58676362887872,51.88132151907821,7772000
2015-11-27,52.067352294921875,52.1913803918495,51.65651957332315,51.93557687742514,4052500
2015-11-30,51.68751907348633,52.33864874561697,51.68751907348632,52.15261254129169,15147500
2015-12-01,52.408416748046875,52.57895240187917,51.92781680669988,52.199120840531094,12708800
2015-12-02,51.67201232910156,52.61769970426376,51.53248371408032,52.578945369747835,13440900
2015-12-03,51.005374908447266,51.958815490654686,50.83483928197545,51.803786328762186,14626900
2015-12-04,52.62546157836914,52.710729407883015,51.183667624387695,51.23792843280702,17786000
2015-12-07,51.935577392578125,52.51694579622639,51.47048385245656,52.4471844265015,11686000
2015-12-08,51.12942123413086,51.904579238130395,50.92787849717483,51.35421776496907,13084500
2015-12-09,50.7418327331543,51.61001166414391,50.41626785177761,50.85810759478458,16770200
2015-12-10,50.85810470581055,51.547994687913466,50.44727201017452,50.80384389533003,12839000
2015-12-11,49.66435623168945,50.50928124469173,49.230266832191504,50.23022398479962,17889300
2015-12-14,49.81938934326172,50.199220924393614,49.300035035164676,49.788388235481484,17638200
2015-12-15,51.237937927246094,51.66427715381652,50.43952620656482,50.43952620656482,18126600
2015-12-16,52.346405029296875,52.50918745681496,51.090653184447476,51.865810980620054,21720000
2015-12-17,51.377471923828125,52.710744646416465,51.22244268752141,52.63323002826311,18122100
2015-12-18,49.920162200927734,51.13715967863023,49.920162200927734,51.13715967863023,23819600
2015-12-21,50.8038444519043,50.81934500621792,50.25348310700542,50.40075907193183,18869300
2015-12-22,50.91236114501953,51.160411387916724,50.36975308680201,51.09839734869635,12149500
2015-12-23,51.72629165649414,51.81930682383641,51.199184023606946,51.25344484255185,12524500
2015-12-24,51.62552261352539,51.850319147542095,51.40847931557446,51.641029085656925,4468200
2015-12-28,51.45497131347656,51.509232121523624,50.935617020171165,51.38520995198085,6610600
2015-12-29,51.98983383178711,52.16812272938873,51.73403033635274,51.8115449341855,9820800
2015-12-30,51.61777114868164,51.974349052106795,51.509249495982345,51.96659581577498,7190700
2015-12-31,51.18366241455078,51.765030694432525,51.16040862959295,51.30769048630452,14654300
2016-01-04,49.64635467529297,49.989710982193,49.17033601509018,49.90387413808922,25393200
2016-01-05,49.732200622558594,50.04434194632976,49.19375482969397,49.708790841903635,16566700
2016-01-06,49.0142822265625,49.2639965238336,48.64751305008278,48.94404989440317,22961500
2016-01-07,47.032169342041016,48.38218810451195,46.88390241789532,47.96079413884013,27630900
2016-01-08,45.978675842285156,47.81251828668558,45.9240510395458,47.70326868120688,22373300
2016-01-11,45.908451080322266,46.212790147868915,45.29196770015769,45.908451080322266,20925500
2016-01-12,46.0098991394043,46.47811564585968,45.33879089726523,46.39227580416807,22971600
2016-01-13,44.74571228027344,46.57174948440428,44.41015821880459,46.40006983151459,28808100
2016-01-14,45.41682815551758,46.337650670656664,44.7067026202997,45.385613126604284,31296300
2016-01-15,44.51161193847656,44.925200641374126,43.87171874738531,44.05120069348857,38131700
2016-01-19,44.488197326660156,45.2373430847702,44.09801842263924,45.05005590103549,22818900
2016-01-20,43.317665100097656,43.840506433576344,42.65436208530926,43.41131019007626,34646100
2016-01-21,43.11477279663086,44.105827659763854,42.96650587134163,43.49714946698495,31301100
2016-01-22,44.441375732421875,44.605250150182854,43.93414198964324,44.04339160148389,22732200
2016-01-25,43.43471145629883,44.363336090258464,43.38788892049176,44.07460456151951,21114400
2016-01-26,44.54282760620117,44.597452417676664,43.55177277727181,43.582984828951396,17535700
2016-01-27,44.51161193847656,45.47145172511345,44.137040532239894,44.54282696653685,20560000
2016-01-28,44.69889450073242,45.23734329596552,44.19166370923445,44.886181685341505,15497900
2016-01-29,46.43128967285156,46.462504699675584,44.87837632188765,45.128093559651035,26992200
2016-02-01,45.93186569213867,46.54834913713352,45.60411383174012,46.16597246280673,16807900
2016-02-02,44.50379943847656,45.245139861503276,44.28530023132999,45.167105280901914,22448200
2016-02-03,44.80033874511719,45.104677794291156,42.935284180730186,44.76912372037406,31543200
2016-02-04,45.572906494140625,45.66654861673128,44.52722669858512,44.52722669858512,21651300
2016-02-05,45.065670013427734,46.15036704914657,44.80815047018726,45.71336851782343,22001300
2016-02-08,44.121429443359375,44.41796325541927,43.34107166605268,44.23848132385817,28267600
2016-02-09,43.856109619140625,44.23848327990385,43.02112699864922,43.14598412946582,26300000
2016-02-10,43.325462341308594,44.80033800244269,43.28644504944079,44.144837377846585,22389600
2016-02-11,41.41360092163086,42.06910179393964,40.96879707722451,42.061299523349035,44334700
2016-02-12,44.862762451171875,44.925189515002565,43.05232997083101,43.426904261127866,37011400
2016-02-16,45.53387451171875,45.72896395346018,44.979821211611956,45.44023241319488,23730700
2016-02-17,45.86163330078125,46.2362047287057,45.565096470696815,45.92406038368745,21580100
2016-02-18,45.11248779296875,45.93186292943787,44.67548633099839,45.916255415421546,17037800
2016-02-19,45.120296478271484,45.39342057032678,44.54283326168905,44.8705821721554,15658200
2016-02-22,45.70556640625,45.94747845041607,45.58851151914364,45.65874385604157,14882800
2016-02-23,43.79368209838867,45.33098802916077,43.66882496035021,45.18272110799916,31772500
2016-02-24,43.80927276611328,43.86389755694761,42.3968274933573,43.075737734318125,25560100
2016-02-25,44.488197326660156,44.50380484004045,43.73125227710316,43.80148459890008,14473300
2016-02-26,44.901798248291016,45.34660205245081,44.58965386997599,44.97983285445507,20947500
2016-02-29,43.93415451049805,44.95642455531265,43.92635224035527,44.80035236099164,19554100
2016-03-01,46.19717788696289,46.19717788696289,44.222870819683365,44.29310313396332,23958100
2016-03-02,46.63417434692383,46.74342692429937,46.009888788919646,46.19717594473508,20943100
2016-03-03,46.790252685546875,46.790252685546875,46.11914450538523,46.49371886668888,15790600
2016-03-04,46.86048126220703,47.250660128631445,46.454694883906214,46.89949855348377,18459000
2016-03-07,46.77464294433594,46.86048277401122,46.290821967872695,46.46250162722326,12832400
2016-03-08,45.869441986083984,46.43130069497841,45.791407377328426,46.204996162025985,14132900
2016-03-09,46.13475799560547,46.46250986000163,45.79140159289298,46.15817075673821,13238800
2016-03-10,45.73677062988281,46.56394798358984,45.112484992133524,46.50152090822928,21139200
2016-03-11,46.30644226074219,46.43910168734239,45.76799633075347,46.3454595640464,21055000
2016-03-14,46.13475799560547,46.283027901072664,45.728971532311185,46.15817075673821,13436100
2016-03-15,46.19717788696289,46.204980154403565,45.5963020818629,45.68214190785268,10910500
2016-03-16,45.978675842285156,46.626374184521026,45.62751724662603,46.025498377559664,17423900
2016-03-17,45.84602355957031,46.14256037525496,45.25295290502997,45.86163107374624,19405700
2016-03-18,47.196041107177734,47.57841775292084,46.55614792599855,46.860487002799765,29570200
2016-03-21,47.18043899536133,47.4613683220597,46.79026003646454,46.99315476211523,12684400
2016-03-22,47.008766174316406,47.27408800743231,46.524942081862456,46.81367667869676,12042700
2016-03-23,46.77464294433594,47.21944662826367,46.712215871644844,47.08678723827722,11658700
2016-03-24,46.415687561035156,46.43909734546307,45.939668765473236,46.275222900809375,12921200
2016-03-28,46.35325241088867,46.62637643778441,46.181572750080704,46.45469677697644,11159700
2016-03-29,46.06452178955078,46.29863152020313,45.674342874235386,46.29863152020313,15933400
2016-03-30,46.59516906738281,47.00095552888211,46.337652510694845,46.400079594171366,13307100
2016-03-31,46.21279525756836,46.766848645738925,46.12695541326577,46.39227721527872,14904700
2016-04-01,46.720027923583984,46.86829783382982,45.69776095165771,46.05672488108481,15417500
2016-04-04,46.539207458496094,46.830076661680074,46.350533678756115,46.72787823936808,12305000
2016-04-05,45.87885665893555,46.2483412101461,45.760935164205485,46.059667418351644,12886600
2016-04-06,46.23262405395508,46.28765329216505,45.55654712866847,45.737357911196746,12167900
2016-04-07,45.061275482177734,45.93388615131131,44.86474165575551,45.80024158993274,19226800
2016-04-08,45.39145278930664,46.051806550318446,45.352143625863505,45.36786669146713,13547700
2016-04-11,45.75307846069336,46.28765074433866,45.52509848701878,45.52509848701878,17627800
2016-04-12,46.60210418701172,46.68857955829713,45.75307953929813,45.863138012254666,17779200
2016-04-13,48.57529830932617,48.86616751508982,47.4668477155516,47.5454600418008,37516800
2016-04-14,49.20420837402344,49.45577142922985,48.433796142595284,48.4966854069628,24249900
2016-04-15,48.6381950378418,49.44791651708935,48.30801961826262,49.43219344965198,19290700
